,index,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator,param_reg__estimator__max_depth,param_reg__estimator__n_estimators,param_reg__estimator__learning_rate,param_reg__estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
0,0,3.1049429416656493,0.04836372712759957,0.04041757583618164,0.004437660216857223,RandomForestRegressor(),10,50,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 50}",-0.15869156210484092,-0.1687531019668673,-0.13553219197752084,-0.1605693501190518,-0.11557356045523809,0.1478239533247038,0.01954356446598342,146,RandomForestRegressor()
1,1,5.794942998886109,0.13670215176134992,0.06276922225952149,0.010472517724474297,RandomForestRegressor(),10,100,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 100}",-0.15949719514555935,-0.1689442380074588,-0.1375305549138611,-0.16156997542573823,-0.11576773562627492,0.14866193982377848,0.019500400818450683,153,RandomForestRegressor()
2,2,9.048555994033814,0.24870993109483416,0.07341561317443848,0.012292801566637887,RandomForestRegressor(),10,150,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 150}",-0.1576540787932806,-0.17297685890480052,-0.13571802895607604,-0.16115214004515632,-0.11338718924218019,0.14817765918829873,0.02116014732089116,148,RandomForestRegressor()
3,3,12.011009311676025,0.20590007656580334,0.07411270141601563,0.013272345043151973,RandomForestRegressor(),10,200,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 200}",-0.1591297206120022,-0.17193810888317426,-0.1347469073921087,-0.16320768538715572,-0.11310086727210182,0.14842465790930853,0.021544696283641352,152,RandomForestRegressor()
4,4,13.529882955551148,0.2534830088009338,0.08060927391052246,0.007282357792809823,RandomForestRegressor(),10,250,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 250}",-0.15637866459816527,-0.17253429737396656,-0.13582465205284264,-0.16478894307152678,-0.1138070502795349,0.14866672147520724,0.021303411455139424,154,RandomForestRegressor()
5,5,15.56228952407837,0.19278998382052429,0.08199882507324219,0.004808795482837013,RandomForestRegressor(),10,300,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 300}",-0.1557125881109123,-0.17195844467641228,-0.13533489137886762,-0.1626655172510011,-0.11290556995519986,0.14771540227447863,0.021166896324914038,145,RandomForestRegressor()
6,6,18.846231985092164,0.3079678428257499,0.1000253677368164,0.021995844645957996,RandomForestRegressor(),10,350,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 10, 'reg__estimator__n_estimators': 350}",-0.15697558780797558,-0.1722127989437388,-0.13430654815981014,-0.1631894163596464,-0.11444762714985562,0.1482263956842053,0.02102643693392137,149,RandomForestRegressor()
7,7,3.885763072967529,0.09224460302400037,0.035275506973266604,0.0039565302381606915,RandomForestRegressor(),20,50,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 50}",-0.15785443879562847,-0.17256661430097162,-0.13611767799074864,-0.16540184476961337,-0.11304781624519396,0.1489976784204312,0.021731638769239225,155,RandomForestRegressor()
8,8,7.757628917694092,0.12642128226283714,0.049119997024536136,0.004086680381355114,RandomForestRegressor(),20,100,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 100}",-0.15786187393889292,-0.17206210367858768,-0.13623142309296962,-0.16095973361624427,-0.11431166428306604,0.14828535972195211,0.020577620374419896,151,RandomForestRegressor()
9,9,11.421784734725952,0.17723189719390003,0.056698846817016604,0.0027376921168566788,RandomForestRegressor(),20,150,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 150}",-0.15697394788534094,-0.17026110469380953,-0.1358647124148618,-0.1628010655055187,-0.11243349712525348,0.14766686552495692,0.021008791024508144,144,RandomForestRegressor()
10,10,15.1856369972229,0.11932522471696914,0.07161297798156738,0.007930337493827754,RandomForestRegressor(),20,200,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 200}",-0.155085329362949,-0.17149332354806113,-0.133623593449254,-0.16241527303980657,-0.11264465062615735,0.14705243400524562,0.021270310897653844,133,RandomForestRegressor()
11,11,18.691286420822145,0.08103892132503494,0.07404055595397949,0.0052610027738205795,RandomForestRegressor(),20,250,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 250}",-0.1580869989149344,-0.16968396601146943,-0.13414101044165067,-0.16139821026990053,-0.11286522101986317,0.14723508133156366,0.020856906531160395,138,RandomForestRegressor()
12,12,22.263636922836305,0.1616910411068405,0.08345494270324708,0.0023424866124243573,RandomForestRegressor(),20,300,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 300}",-0.1560806311929482,-0.1711259979876022,-0.13392327527787615,-0.16271716203885994,-0.11303025637697611,0.14737546457485254,0.02114611154493062,140,RandomForestRegressor()
13,13,26.008194255828858,0.16045106023424902,0.09929356575012208,0.00738615598192656,RandomForestRegressor(),20,350,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 20, 'reg__estimator__n_estimators': 350}",-0.15613536889151802,-0.1705160501612703,-0.13486352457170925,-0.1615298802503324,-0.11210663387823303,0.1470302915506126,0.0210352725073838,129,RandomForestRegressor()
14,14,3.8499825954437257,0.1173564316185703,0.038472652435302734,0.005799139896601405,RandomForestRegressor(),30,50,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 50}",-0.16158234173390768,-0.1726239967919985,-0.14441907461438394,-0.16719644786719468,-0.11368434420055083,0.15190124104160713,0.021324228881471636,163,RandomForestRegressor()
15,15,7.591276168823242,0.10537189998835853,0.04473357200622559,0.0017745935535045593,RandomForestRegressor(),30,100,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 100}",-0.15688934697561274,-0.17015482781027752,-0.13671542243439885,-0.1611472649978462,-0.11220543153957818,0.1474224587515427,0.020734669105211292,141,RandomForestRegressor()
16,16,10.83888258934021,0.09259883762042352,0.05515656471252441,0.002680047480744922,RandomForestRegressor(),30,150,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 150}",-0.15691640522041458,-0.17055692166692735,-0.13483275535359915,-0.16201974624938853,-0.1100205064330528,0.14686926698467648,0.02188285063450381,128,RandomForestRegressor()
17,17,14.30254316329956,0.11552524204614793,0.059896421432495114,0.0005155791139316067,RandomForestRegressor(),30,200,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 200}",-0.15789660440674858,-0.17005456107985908,-0.13631014127794044,-0.16241496990719678,-0.11301675827850165,0.1479386069900493,0.02074897083429653,147,RandomForestRegressor()
18,18,18.009287929534914,0.058159088076770546,0.07154726982116699,0.0038144731813418127,RandomForestRegressor(),30,250,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 250}",-0.15619201601469787,-0.17102579099273543,-0.13420865021297235,-0.163093420470224,-0.11203278158568086,0.1473105318552621,0.02147823464121585,139,RandomForestRegressor()
19,19,21.941602611541747,0.13184748291332507,0.08094134330749511,0.0026169909423065054,RandomForestRegressor(),30,300,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 300}",-0.15616464095843904,-0.1699548863317716,-0.134769281315196,-0.16123922172040062,-0.1130893559017634,0.14704347724551411,0.02055814046529538,132,RandomForestRegressor()
20,20,26.106734657287596,0.1835175581259159,0.09250750541687011,0.005157761330623112,RandomForestRegressor(),30,350,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 30, 'reg__estimator__n_estimators': 350}",-0.15719425374735194,-0.17027005748859117,-0.1346078924829384,-0.16212888866980416,-0.11167662832102464,0.14717554414194206,0.021332850227420003,136,RandomForestRegressor()
21,21,3.785869836807251,0.10436363177266766,0.03522357940673828,0.0012436495552288678,RandomForestRegressor(),40,50,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 50}",-0.1614320162390403,-0.17308082330760546,-0.13361389774412025,-0.16611963765928564,-0.11389426753807688,0.1496281284976257,0.022336942224906123,158,RandomForestRegressor()
22,22,8.771504354476928,1.525983956212701,0.06459259986877441,0.037398829749048665,RandomForestRegressor(),40,100,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 100}",-0.1564604937611482,-0.17283136231543245,-0.13353979627156132,-0.16096791792313955,-0.11139988227549354,0.147039890509355,0.02191073007697161,131,RandomForestRegressor()
23,23,12.25847249031067,1.4713411514271146,0.05221700668334961,0.0017421538611662622,RandomForestRegressor(),40,150,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 150}",-0.15684150874724,-0.16922252660332274,-0.13543147056319818,-0.16227886412440343,-0.11186337352680119,0.1471275487129931,0.02094025654984048,135,RandomForestRegressor()
24,24,14.792438125610351,0.3166638426256509,0.06955347061157227,0.004717253665505207,RandomForestRegressor(),40,200,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 200}",-0.15739128521482637,-0.16832233871879335,-0.13345747162114316,-0.16277640366608687,-0.11212945750738149,0.14681539134564625,0.021027126557546977,126,RandomForestRegressor()
25,25,18.603837394714354,0.3267270268335114,0.08294978141784667,0.007347840598264131,RandomForestRegressor(),40,250,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 250}",-0.1559195175869457,-0.17025172388049578,-0.1347408298783191,-0.16274664888861415,-0.11242822019591066,0.14721738808605708,0.021040039598892873,137,RandomForestRegressor()
26,26,21.48783631324768,0.192895417179445,0.08038191795349121,0.0029322869463306294,RandomForestRegressor(),40,300,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 300}",-0.1564455847890187,-0.1705223456256935,-0.13459273970526225,-0.1638264995859131,-0.11179789845419282,0.14743701363201606,0.021530555314462813,143,RandomForestRegressor()
27,27,25.19248232841492,0.12541525317613286,0.09851298332214356,0.013207033491097156,RandomForestRegressor(),40,350,,,"{'reg__estimator': RandomForestRegressor(), 'reg__estimator__max_depth': 40, 'reg__estimator__n_estimators': 350}",-0.15861713132568056,-0.1700456034846476,-0.13420534329842052,-0.16227514330158038,-0.112016300436655,0.1474319043693968,0.021382316766064724,142,RandomForestRegressor()
28,28,0.5686151027679444,0.01729416520390716,0.04053659439086914,0.00035297805495557936,AdaBoostRegressor(),,50,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 50}",-0.18122388188553415,-0.1972609145742304,-0.1725088208869966,-0.19371041140997386,-0.14396637673177648,0.1777340810977023,0.01905927736206054,229,AdaBoostRegressor()
29,29,1.0170063495635986,0.007078472473519291,0.06176738739013672,0.004039191808478527,AdaBoostRegressor(),,100,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 100}",-0.18111678134268472,-0.18931396254222863,-0.1675341449588432,-0.1880437470264003,-0.14414524218091074,0.17403077561021355,0.01682558745556718,204,AdaBoostRegressor()
30,30,1.4947705268859863,0.017073692511198554,0.0829836368560791,0.00567892262496941,AdaBoostRegressor(),,150,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 150}",-0.1860846229135744,-0.18689110607734752,-0.17254248279562506,-0.18804257544628947,-0.14580204414303985,0.17587256627517525,0.016056956129123282,223,AdaBoostRegressor()
31,31,1.989488458633423,0.01903219323315792,0.10036940574645996,0.0048823634105035095,AdaBoostRegressor(),,200,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 200}",-0.18567282106584965,-0.1888299013599274,-0.1666165581292092,-0.1885600560625394,-0.1489081430512677,0.17571749593375868,0.015732409199530843,221,AdaBoostRegressor()
32,32,2.527387189865112,0.025094211077518025,0.12933201789855958,0.008403018811002819,AdaBoostRegressor(),,250,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 250}",-0.1840496169238533,-0.1878189069810062,-0.16779598993717568,-0.18841486962646573,-0.14864376395456297,0.17534462948461277,0.01531100102417213,218,AdaBoostRegressor()
33,33,2.972629261016846,0.01889000124149806,0.14760780334472656,0.005349590436222362,AdaBoostRegressor(),,300,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 300}",-0.18595995654750475,-0.18892539145095832,-0.1677936009853018,-0.18747163515203868,-0.14908483784461224,0.17584708439608315,0.015424129890401142,222,AdaBoostRegressor()
34,34,3.460287666320801,0.0397198930509265,0.1722095489501953,0.005455488069999784,AdaBoostRegressor(),,350,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 350}",-0.18215645881510018,-0.18808494357284158,-0.16924568461642828,-0.18586092899868487,-0.1464794619321963,0.17436549558705025,0.015394224162013062,209,AdaBoostRegressor()
35,35,4.408209419250488,0.3942871116938663,0.20144762992858886,0.006772283298408904,AdaBoostRegressor(),,400,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 400}",-0.18482153585684133,-0.18959793374044584,-0.16812011658372106,-0.18878493398587223,-0.15137755301369246,0.1765404146361146,0.01478563527386796,226,AdaBoostRegressor()
36,36,6.071253967285156,0.42240425993214936,0.27130746841430664,0.049156514668503154,AdaBoostRegressor(),,450,0.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.25, 'reg__estimator__n_estimators': 450}",-0.1859586372824812,-0.1871238174445405,-0.16702691642801065,-0.18792986648161827,-0.15170031142674972,0.17594790981268008,0.014395923116921037,224,AdaBoostRegressor()
37,37,0.6785745620727539,0.07269178639075403,0.05565786361694336,0.00673190201232706,AdaBoostRegressor(),,50,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 50}",-0.19010610997095664,-0.19240819400564171,-0.17183050899718114,-0.19166407505944197,-0.14683141555002382,0.17856806071664905,0.017599947223348882,231,AdaBoostRegressor()
38,38,1.2606795310974122,0.14657478550212208,0.08434033393859863,0.020827691958090016,AdaBoostRegressor(),,100,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 100}",-0.18884646279398015,-0.18942780217714095,-0.1690242117612669,-0.18748738458076514,-0.1521972543392486,0.17739662313048032,0.014715821579721948,228,AdaBoostRegressor()
39,39,1.608520221710205,0.043862475163090116,0.09103589057922364,0.006504378778315844,AdaBoostRegressor(),,150,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 150}",-0.18390587534775032,-0.18858053466316302,-0.16795371515043084,-0.18698767000084654,-0.1468623091956223,0.1748580208715626,0.015803346184373145,212,AdaBoostRegressor()
40,40,2.120626449584961,0.02679018205189859,0.10805277824401856,0.006334408427476158,AdaBoostRegressor(),,200,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 200}",-0.18402909130641315,-0.18600240046824582,-0.16626555813002736,-0.18362940745448078,-0.15171900558728638,0.1743290925892907,0.013364793831216856,208,AdaBoostRegressor()
41,41,2.465413045883179,0.02146670213338109,0.1267679214477539,0.0032273904874301996,AdaBoostRegressor(),,250,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 250}",-0.18602811522460372,-0.1868561464653694,-0.1639428373917791,-0.18744100284174048,-0.1517726084067406,0.17520814206604665,0.014686878740539722,217,AdaBoostRegressor()
42,42,2.883964443206787,0.024264406783246973,0.1469362735748291,0.0019381127660577967,AdaBoostRegressor(),,300,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 300}",-0.18745811193922304,-0.1867704459253583,-0.16475229707075797,-0.1863828200714961,-0.15175489476055326,0.17542371395347772,0.014613481505097552,219,AdaBoostRegressor()
43,43,3.3351039409637453,0.03196123681189843,0.16788263320922853,0.006358011964026491,AdaBoostRegressor(),,350,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 350}",-0.18360807347973362,-0.18644965192423074,-0.16651326748196643,-0.1859198343346166,-0.15211312207224725,0.1749207898585589,0.013566419417030967,213,AdaBoostRegressor()
44,44,3.8176033020019533,0.01641617669152935,0.18682031631469725,0.0015104471514639695,AdaBoostRegressor(),,400,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 400}",-0.18406468100170598,-0.18651181242000223,-0.16504915969816966,-0.18496772386486576,-0.1506984773089879,0.17425837085874632,0.014148349336942067,207,AdaBoostRegressor()
45,45,4.218846607208252,0.03888824627639143,0.2123865604400635,0.00951368464134447,AdaBoostRegressor(),,450,0.5,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.5, 'reg__estimator__n_estimators': 450}",-0.18223539675528697,-0.18528546689523284,-0.16733933229424547,-0.1863128775734619,-0.1528172969813485,0.17479807409991516,0.01293582055393117,211,AdaBoostRegressor()
46,46,0.581561803817749,0.006138079965150663,0.04663491249084473,0.0034208253362471067,AdaBoostRegressor(),,50,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 50}",-0.17901984363511084,-0.19036743354246874,-0.16038086678419766,-0.18806924634973723,-0.14962840508908756,0.1734931590801204,0.015932397140410164,199,AdaBoostRegressor()
47,47,1.0453490257263183,0.011942377052943008,0.06571779251098633,0.0025685458285018,AdaBoostRegressor(),,100,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 100}",-0.18771443370546215,-0.1855991573764417,-0.173983745365662,-0.18899298766540545,-0.14670678839118956,0.17659942250083216,0.015865374248893456,227,AdaBoostRegressor()
48,48,1.4820536136627198,0.01947722234773968,0.08297138214111328,0.0009561041324028956,AdaBoostRegressor(),,150,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 150}",-0.18628692295519603,-0.1853612451172617,-0.16434773370903571,-0.18749469577126424,-0.15236965979624734,0.17517205146980103,0.014257086090241958,216,AdaBoostRegressor()
49,49,1.9992230892181397,0.056054474557150756,0.10215339660644532,0.0038198739528879314,AdaBoostRegressor(),,200,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 200}",-0.18415334273871453,-0.18589820175442565,-0.16041190163239133,-0.18595261459043255,-0.15171256198461516,0.17362572454011585,0.014616350223255591,200,AdaBoostRegressor()
50,50,2.3934997081756593,0.05117027912326885,0.1269665241241455,0.00698126545271057,AdaBoostRegressor(),,250,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 250}",-0.18326033593909663,-0.18613159436045312,-0.16864364799733922,-0.1876460418684197,-0.152762581402876,0.17568884031363693,0.013301138368780446,220,AdaBoostRegressor()
51,51,2.848336696624756,0.03422784431632235,0.14591283798217775,0.004013122684022677,AdaBoostRegressor(),,300,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 300}",-0.18244042880675104,-0.18326948963330605,-0.16311859957738875,-0.18640299324406456,-0.14945470486041193,0.17293724322438447,0.014326392754229648,192,AdaBoostRegressor()
52,52,3.2452799797058107,0.024911369515069896,0.16221513748168945,0.0017610083515688566,AdaBoostRegressor(),,350,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 350}",-0.18529266751355458,-0.18457184652987868,-0.16494173721393957,-0.18412767471138494,-0.15209650566951174,0.1742060863276539,0.013442179171529102,206,AdaBoostRegressor()
53,53,3.7202030658721923,0.06591939170871547,0.18124303817749024,0.0065457740862493,AdaBoostRegressor(),,400,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 400}",-0.18645480720532628,-0.18549463580284362,-0.16155252888014954,-0.18252616117900694,-0.15413156944143647,0.17403194050175258,0.013488018893625397,205,AdaBoostRegressor()
54,54,4.173642253875732,0.023257796287253326,0.20278825759887695,0.009915491163503178,AdaBoostRegressor(),,450,0.75,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 0.75, 'reg__estimator__n_estimators': 450}",-0.1832121507581906,-0.1857657277168344,-0.16634112271531312,-0.18242440272051552,-0.14862448801357053,0.17327357838488483,0.014101086479534345,196,AdaBoostRegressor()
55,55,0.556144380569458,0.009790435171060638,0.04383306503295899,0.0011773188367867182,AdaBoostRegressor(),,50,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 50}",-0.18563289882962125,-0.18500567065442178,-0.16956850580119007,-0.18949351343588627,-0.15175167630139985,0.17629045300450386,0.01403490829128832,225,AdaBoostRegressor()
56,56,1.0199090480804442,0.009403956650113574,0.06474685668945312,0.0029481322175176207,AdaBoostRegressor(),,100,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 100}",-0.1860224210234891,-0.18624764058419746,-0.1656234829504614,-0.1876289681786503,-0.14716563824846438,0.17453763019705254,0.01593170334967326,210,AdaBoostRegressor()
57,57,1.4528519630432128,0.008772612886627017,0.08099250793457032,0.0014240326349257123,AdaBoostRegressor(),,150,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 150}",-0.18277567351815013,-0.1907537943584826,-0.1668503109252053,-0.18472495610994474,-0.14952982997843897,0.17492691297804436,0.014955521997374306,214,AdaBoostRegressor()
58,58,1.9818926811218263,0.044533714172599895,0.11508221626281738,0.014986456654840986,AdaBoostRegressor(),,200,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 200}",-0.18306138193545313,-0.18399916728167945,-0.16558802926684751,-0.18299937026168028,-0.14993709204319447,0.17311700815777098,0.013483078817539223,195,AdaBoostRegressor()
59,59,2.4260697841644285,0.03162488862497135,0.13492755889892577,0.009942013106270357,AdaBoostRegressor(),,250,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 250}",-0.18313538364067966,-0.18250083623746136,-0.15796888856243915,-0.1861342550567684,-0.15472854755329835,0.17289358221012938,0.013603118822398851,191,AdaBoostRegressor()
60,60,2.823181390762329,0.015228274653484353,0.14256486892700196,0.00907594402217133,AdaBoostRegressor(),,300,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 300}",-0.18323301969128186,-0.1833525107280099,-0.16137851931555808,-0.18196833655813635,-0.15181488084226746,0.17234945342705074,0.01322174166896351,188,AdaBoostRegressor()
61,61,3.221545124053955,0.021387003128520626,0.15995845794677735,0.004584657149908058,AdaBoostRegressor(),,350,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 350}",-0.1819941936128333,-0.18160419146811652,-0.16352281204317026,-0.18283618443919009,-0.1536077462509342,0.1727130255628489,0.01197616782853555,189,AdaBoostRegressor()
62,62,3.7651187896728517,0.08009616874288814,0.1833563804626465,0.0024581869785462564,AdaBoostRegressor(),,400,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 400}",-0.18309935091949303,-0.1850156832483093,-0.16598484069734612,-0.1837346313359867,-0.15059975385654728,0.1736868520115365,0.013492446047610745,201,AdaBoostRegressor()
63,63,5.073825788497925,0.7044649425528166,0.32080683708190916,0.06399937896767537,AdaBoostRegressor(),,450,1.0,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.0, 'reg__estimator__n_estimators': 450}",-0.18321207365609093,-0.18237030331085882,-0.1668316712202196,-0.18287206938442271,-0.15379727387084294,0.173816678288487,0.01177289208324125,202,AdaBoostRegressor()
64,64,0.8047720432281494,0.060827734807926886,0.09379639625549316,0.057921234399455644,AdaBoostRegressor(),,50,1.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.25, 'reg__estimator__n_estimators': 50}",-0.193741766760989,-0.18723438499873707,-0.16635622971901162,-0.18589771648721717,-0.15650703737605076,0.17794742706840114,0.014092281730933165,230,AdaBoostRegressor()
65,65,1.4024438858032227,0.28908243645393283,0.06833071708679199,0.0034363194636069017,AdaBoostRegressor(),,100,1.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.25, 'reg__estimator__n_estimators': 100}",-0.18657526515303335,-0.1831212053097537,-0.17057510569581263,-0.18636086648484543,-0.1484285516815251,0.17501219886499403,0.014523297405312338,215,AdaBoostRegressor()
66,66,1.5345790386199951,0.03975432058246193,0.09045963287353516,0.013153118637868576,AdaBoostRegressor(),,150,1.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.25, 'reg__estimator__n_estimators': 150}",-0.185221153415221,-0.1819783543818599,-0.16198278375777034,-0.1804476896062411,-0.1479106063759696,0.17150811750741238,0.014318964194149538,183,AdaBoostRegressor()
67,67,2.0815582275390625,0.0680551054739429,0.10674901008605957,0.00167895648867955,AdaBoostRegressor(),,200,1.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.25, 'reg__estimator__n_estimators': 200}",-0.18090193761715526,-0.18132225576578995,-0.16279970840655364,-0.1847645008052876,-0.15150237488390036,0.17225815549573736,0.012911593288323616,187,AdaBoostRegressor()
68,68,2.4699087619781492,0.026855766949958892,0.12997584342956542,0.004672210833785096,AdaBoostRegressor(),,250,1.25,,"{'reg__estimator': AdaBoostRegressor(), 'reg__estimator__learning_rate': 1.25, 'reg__estimator__n_estimators': 250}",-0.1852821338627602,-0.17945178174990953,-0.16244222854503393,-0.18208170806542312,-0.15739270369507324,0.17333011118364,0.011220187970208465,197,AdaBoostRegressor()
